Id	Source	Data	Haplogroup	Fasta-8M	Fasta-2.3M	Placement	Population	Province	Population_Province	City	Latitude	Longitude	Province_latitude	Province_longitude	Elevation	Elevation_source	Country	Continent	Language_family_geo	Language	Language_simplify	Tiplabel_base	Tiplabel_unique	Corridor_and_key_regions	Corridor_subregion	Corridor_NCS	Sichuan_geographic_regions	Elevation_group
023-0001-8774	New_Yunnan	New	C1b1a2b	Yes	Yes	No	Yi	Yunnan	Yi_Yunnan	Dali	26.113057	99.956675	25.0389	102.7183	2059	queried_opentopodata_aster30m	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Yi_Yunnan_Dali_C1b1a2b	Yi_Yunnan_Dali_C1b1a2b_2	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Middle
023-0001-8904	New_Yunnan	New	C1b1a2b	Yes	Yes	No	Tibetan	Yunnan	Tibetan_Yunnan	Diqing	27.8458	99.7422	25.0389	102.7183	3288	queried_opentopodata_aster30m	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Tibetan_Yunnan_Diqing_C1b1a2b	Tibetan_Yunnan_Diqing_C1b1a2b	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	High
HGDP01310	Published_HGDP	Published	C1b1a2b	Yes	Yes	No	Dai	Yunnan	Dai_Yunnan	Xishuangbanna	22	100.78	25.0389	102.7183	554	clean_city_level_metadata_20260626	China	East_Asia	North_Tai_Kadai	Tai_Kadai	Tai_Kadai	Dai_Yunnan_Xishuangbanna_C1b1a2b	Dai_Yunnan_Xishuangbanna_C1b1a2b	South_China	South_Corridor	Southern	Non_Sichuan	Low
000-0500-2133	New_Cohort_YHC	New	C2a1a1b1a	Yes	Yes	No	Han	Yunnan	Han_Yunnan	Kunming	24.87966	102.83322	25.0389	102.7183	1928	clean_city_level_metadata_20260626	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Yunnan_Kunming_C2a1a1b1a	Han_Yunnan_Kunming_C2a1a1b1a	South_China	South_Corridor	Southern	Non_Sichuan	Middle
023-0001-8757	New_Yunnan	New	C2a1a1b1a2a1	Yes	Yes	No	Bai	Yunnan	Bai_Yunnan	Dali	26.113057	99.956675	25.0389	102.7183	2059	queried_opentopodata_aster30m	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Bai_Yunnan_Dali_C2a1a1b1a2a1	Bai_Yunnan_Dali_C2a1a1b1a2a1	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Middle
GSRD011864A01_BB0_01	Published_SA_FN	Published	C2a1a1b1a4	Yes	Yes	No	Han	Yunnan	Han_Yunnan		25.0389	102.7183	25.0389	102.7183	1637	queried_opentopodata_aster30m	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Yunnan_C2a1a1b1a4	Han_Yunnan_C2a1a1b1a4	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Middle
111-1692-5330	Published_SA_FN	Published	C2a1a1b1a4	Yes	Yes	No	Han	Yunnan	Han_Yunnan	Zhaotong	27.33817	103.7168	25.0389	102.7183	1935	clean_city_level_metadata_20260626	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Yunnan_Zhaotong_C2a1a1b1a4	Han_Yunnan_Zhaotong_C2a1a1b1a4	South_China	South_Corridor	Southern	Non_Sichuan	Middle
111-1927-6309	Published_NWC_FYH	Published	C2a1a2a2b	Yes	Yes	No	Hui	Yunnan	Hui_Yunnan	Dali	25.60648	100.26764	25.0389	102.7183	2009	clean_city_level_metadata_20260626	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Hui_Yunnan_Dali_C2a1a2a2b	Hui_Yunnan_Dali_C2a1a2a2b	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Middle
023-0001-8702	New_Yunnan	New	C2a1a4b	Yes	Yes	No	Miao	Yunnan	Miao_Yunnan	Honghe	23.36313	103.374799	25.0389	102.7183	1314	queried_opentopodata_aster30m	China	East_Asia	North_Hmong_Mien	Hmong_Mien	Hmong_Mien	Miao_Yunnan_Honghe_C2a1a4b	Miao_Yunnan_Honghe_C2a1a4b_1	South_China	South_Corridor	Southern	Non_Sichuan	Low
023-0001-8718	New_Yunnan	New	C2a1a4b	Yes	Yes	No	Miao	Yunnan	Miao_Yunnan	Honghe	23.36313	103.374799	25.0389	102.7183	1314	queried_opentopodata_aster30m	China	East_Asia	North_Hmong_Mien	Hmong_Mien	Hmong_Mien	Miao_Yunnan_Honghe_C2a1a4b	Miao_Yunnan_Honghe_C2a1a4b_2	South_China	South_Corridor	Southern	Non_Sichuan	Low
023-0001-8721	New_Yunnan	New	C2a1a4b	Yes	Yes	No	Miao	Yunnan	Miao_Yunnan	Honghe	23.36313	103.374799	25.0389	102.7183	1314	queried_opentopodata_aster30m	China	East_Asia	North_Hmong_Mien	Hmong_Mien	Hmong_Mien	Miao_Yunnan_Honghe_C2a1a4b	Miao_Yunnan_Honghe_C2a1a4b_3	South_China	South_Corridor	Southern	Non_Sichuan	Low
YN-344_BB0_00	Published_TP_FYH	Published	C2a1b	Yes	Yes	No	Yi	Yunnan	Yi_Yunnan		25.0389	102.7183	25.0389	102.7183	1911.562622	metadata_existing	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Yi_Yunnan_C2a1b	Yi_Yunnan_C2a1b	South_China	South_Corridor	Southern	Non_Sichuan	Middle
E250105378_L01_8058	New_Yunnan	New	C2b1a1	Yes	Yes	No	Hani	Yunnan	Hani_Yunnan	Honghe	23.36313	103.374799	25.0389	102.7183	1309	queried_opentopodata_aster30m	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Hani_Yunnan_Honghe_C2b1a1	Hani_Yunnan_Honghe_C2b1a1_1	South_China	South_Corridor	Southern	Non_Sichuan	Low
E250100842_L01_8257	New_Yunnan	New	C2b1a1	Yes	Yes	No	Hani	Yunnan	Hani_Yunnan	Honghe	23.36313	103.374799	25.0389	102.7183	1309	queried_opentopodata_aster30m	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Hani_Yunnan_Honghe_C2b1a1	Hani_Yunnan_Honghe_C2b1a1_2	South_China	South_Corridor	Southern	Non_Sichuan	Low
023-0001-8724	New_Yunnan	New	C2b1a1	Yes	Yes	No	Hani	Yunnan	Hani_Yunnan	Honghe	23.36313	103.374799	25.0389	102.7183	1314	queried_opentopodata_aster30m	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Hani_Yunnan_Honghe_C2b1a1	Hani_Yunnan_Honghe_C2b1a1_3	South_China	South_Corridor	Southern	Non_Sichuan	Low
023-0001-8729	New_Yunnan	New	C2b1a1	Yes	Yes	No	Hani	Yunnan	Hani_Yunnan	Honghe	23.36313	103.374799	25.0389	102.7183	1314	queried_opentopodata_aster30m	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Hani_Yunnan_Honghe_C2b1a1	Hani_Yunnan_Honghe_C2b1a1_4	South_China	South_Corridor	Southern	Non_Sichuan	Low
MPG-HNZ-012A	Published_Hani_LYF	Published	C2b1a1	Yes	Yes	No	Hani	Yunnan	Hani_Yunnan	Honghe	23.22726	102.842578	25.0389	102.7183	354	queried_opentopodata_aster30m	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Hani_Yunnan_Honghe_C2b1a1	Hani_Yunnan_Honghe_C2b1a1_5	South_China	South_Corridor	Southern	Non_Sichuan	Low
YN-563_BB0_00	Published_SA_FN	Published	C2b1a1	Yes	Yes	No	Hani	Yunnan	Hani_Yunnan		25.0389	102.7183	25.0389	102.7183	1496.470581	metadata_existing	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Hani_Yunnan_C2b1a1	Hani_Yunnan_C2b1a1	Corridor_Periphery	South_Corridor	Southern	Non_Sichuan	Low
023-0001-8720	New_Yunnan	New	C2b1a1a1	Yes	Yes	No	Miao	Yunnan	Miao_Yunnan	Honghe	23.36313	103.374799	25.0389	102.7183	1314	queried_opentopodata_aster30m	China	East_Asia	North_Hmong_Mien	Hmong_Mien	Hmong_Mien	Miao_Yunnan_Honghe_C2b1a1a1	Miao_Yunnan_Honghe_C2b1a1a1	South_China	South_Corridor	Southern	Non_Sichuan	Low
E250104243_L01_8021	New_Yunnan	New	C2b1a1a1	Yes	Yes	No	Naxi	Yunnan	Naxi_Yunnan	Lijiang	26.8721	100.23	25.0389	102.7183	2441	queried_opentopodata_aster30m	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Naxi_Yunnan_Lijiang_C2b1a1a1	Naxi_Yunnan_Lijiang_C2b1a1a1	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Middle
023-0001-8738	New_Yunnan	New	C2b1a1a1	Yes	Yes	No	Yi	Yunnan	Yi_Yunnan	Wenshan	23.42349	104.30554	25.0389	102.7183	1668	queried_opentopodata_aster30m	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Yi_Yunnan_Wenshan_C2b1a1a1	Yi_Yunnan_Wenshan_C2b1a1a1_1	South_China	South_Corridor	Southern	Non_Sichuan	Middle
023-0001-8741	New_Yunnan	New	C2b1a1a1	Yes	Yes	No	Yi	Yunnan	Yi_Yunnan	Wenshan	23.42349	104.30554	25.0389	102.7183	1668	queried_opentopodata_aster30m	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Yi_Yunnan_Wenshan_C2b1a1a1	Yi_Yunnan_Wenshan_C2b1a1a1_2	South_China	South_Corridor	Southern	Non_Sichuan	Middle
023-0001-8747	New_Yunnan	New	C2b1a1a1	Yes	Yes	No	Yi	Yunnan	Yi_Yunnan	Wenshan	23.42349	104.30554	25.0389	102.7183	1668	queried_opentopodata_aster30m	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Yi_Yunnan_Wenshan_C2b1a1a1	Yi_Yunnan_Wenshan_C2b1a1a1_3	South_China	South_Corridor	Southern	Non_Sichuan	Middle
023-0001-8753	New_Yunnan	New	C2b1a1a1	Yes	Yes	No	Yi	Yunnan	Yi_Yunnan	Wenshan	23.42349	104.30554	25.0389	102.7183	1668	queried_opentopodata_aster30m	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Yi_Yunnan_Wenshan_C2b1a1a1	Yi_Yunnan_Wenshan_C2b1a1a1_4	South_China	South_Corridor	Southern	Non_Sichuan	Middle
111-1694-3112	Published_SA_FN	Published	C2b1a1a1	Yes	Yes	No	Han	Yunnan	Han_Yunnan	Puer	22.82521	100.96624	25.0389	102.7183	1312	clean_city_level_metadata_20260626	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Yunnan_Puer_C2b1a1a1	Han_Yunnan_Puer_C2b1a1a1	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Low
GSRD009643A00_BB0_01	Published_SA_FN	Published	C2b1a1a1	Yes	Yes	No	Han	Yunnan	Han_Yunnan		25.0389	102.7183	25.0389	102.7183	932	queried_opentopodata_aster30m	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Yunnan_C2b1a1a1	Han_Yunnan_C2b1a1a1_1	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Low
GSRD009643A01_BB0_01	Published_SA_FN	Published	C2b1a1a1	Yes	Yes	No	Han	Yunnan	Han_Yunnan		25.0389	102.7183	25.0389	102.7183	932	queried_opentopodata_aster30m	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Yunnan_C2b1a1a1	Han_Yunnan_C2b1a1a1_2	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Low
YN-430_BB0_00	Published_SA_FN	Published	C2b1a1a1	Yes	Yes	No	Han	Yunnan	Han_Yunnan		25.0389	102.7183	25.0389	102.7183	1834	queried_opentopodata_aster30m	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Yunnan_C2b1a1a1	Han_Yunnan_C2b1a1a1_3	South_China	South_Corridor	Southern	Non_Sichuan	Middle
GSRD012575A00_BB0_01	Published_SA_FN	Published	C2b1a1a1	Yes	Yes	No	Han	Yunnan	Han_Yunnan		25.0389	102.7183	25.0389	102.7183	1951	queried_opentopodata_aster30m	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Yunnan_C2b1a1a1	Han_Yunnan_C2b1a1a1_4	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Middle
GSRD012575A01_BB0_01	Published_SA_FN	Published	C2b1a1a1	Yes	Yes	No	Han	Yunnan	Han_Yunnan		25.0389	102.7183	25.0389	102.7183	1951	queried_opentopodata_aster30m	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Yunnan_C2b1a1a1	Han_Yunnan_C2b1a1a1_5	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Middle
GSRD009063A00_BB0_00	Published_SA_FN	Published	C2b1a1a1	Yes	Yes	No	Han	Yunnan	Han_Yunnan		25.0389	102.7183	25.0389	102.7183	1648	queried_opentopodata_aster30m	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Yunnan_C2b1a1a1	Han_Yunnan_C2b1a1a1_6	Corridor_Periphery	South_Corridor	Southern	Non_Sichuan	Middle
111-1917-7408	New_Cohort_YHC	New	C2b1a1a1a1	Yes	Yes	No	Han	Yunnan	Han_Yunnan	Zhaotong	27.33817	103.7168	25.0389	102.7183	1935	clean_city_level_metadata_20260626	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Yunnan_Zhaotong_C2b1a1a1a1	Han_Yunnan_Zhaotong_C2b1a1a1a1	South_China	South_Corridor	Southern	Non_Sichuan	Middle
000-0500-1964	New_Cohort_YHC	New	C2b1a1a1a1	Yes	Yes	No	Han	Yunnan	Han_Yunnan	Baoshan	25.114711	99.159162	25.0389	102.7183	1683	manual_prefecture_coordinate_fix_20260626_baoshan_yunnan	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Yunnan_Baoshan_C2b1a1a1a1	Han_Yunnan_Baoshan_C2b1a1a1a1	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Middle
GSRD010715A00_BB0_00	Published_SA_FN	Published	C2b1a1a1a1	Yes	Yes	No	Han	Yunnan	Han_Yunnan		25.0389	102.7183	25.0389	102.7183	1179	queried_opentopodata_aster30m	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Yunnan_C2b1a1a1a1	Han_Yunnan_C2b1a1a1a1	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Low
111-1723-2543	Published_SA_FN	Published	C2b1a1a1b	Yes	Yes	No	Han	Yunnan	Han_Yunnan	Zhaotong	27.33817	103.7168	25.0389	102.7183	1935	clean_city_level_metadata_20260626	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Yunnan_Zhaotong_C2b1a1a1b	Han_Yunnan_Zhaotong_C2b1a1a1b	South_China	South_Corridor	Southern	Non_Sichuan	Middle
111-1823-2580	New_Cohort_YHC	New	C2b1a2a1a1	Yes	Yes	No	Han	Yunnan	Han_Yunnan	Qujing	25.49002	103.79625	25.0389	102.7183	1873	clean_city_level_metadata_20260626	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Yunnan_Qujing_C2b1a2a1a1	Han_Yunnan_Qujing_C2b1a2a1a1	South_China	South_Corridor	Southern	Non_Sichuan	Middle
111-1820-0657	New_Cohort_YHC	New	C2b1a2a1a2	Yes	Yes	No	Han	Yunnan	Han_Yunnan	Dehong	24.433	98.5856	25.0389	102.7183	929	clean_city_level_metadata_20260626	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Yunnan_Dehong_C2b1a2a1a2	Han_Yunnan_Dehong_C2b1a2a1a2	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Low
E250104291_L01_8099	New_Yunnan	New	C2b1a2a2	Yes	Yes	No	Va	Yunnan	Va_Yunnan	Lincang	23.877	100.0871	25.0389	102.7183	1496	queried_opentopodata_aster30m	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Va_Yunnan_Lincang_C2b1a2a2	Va_Yunnan_Lincang_C2b1a2a2_1	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Low
E250104291_L01_8100	New_Yunnan	New	C2b1a2a2	Yes	Yes	No	Va	Yunnan	Va_Yunnan	Lincang	23.877	100.0871	25.0389	102.7183	1496	queried_opentopodata_aster30m	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Va_Yunnan_Lincang_C2b1a2a2	Va_Yunnan_Lincang_C2b1a2a2_2	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Low
E250104291_L01_8101	New_Yunnan	New	C2b1a2a2	Yes	Yes	No	Va	Yunnan	Va_Yunnan	Lincang	23.877	100.0871	25.0389	102.7183	1496	queried_opentopodata_aster30m	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Va_Yunnan_Lincang_C2b1a2a2	Va_Yunnan_Lincang_C2b1a2a2_3	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Low
111-1785-8828	Published_MBE	Published	C2b1a2b2	Yes	Yes	No	Bai	Yunnan	Bai_Yunnan	Xishuangbanna	22	100.78	25.0389	102.7183	690	clean_city_level_metadata_20260626	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Bai_Yunnan_Xishuangbanna_C2b1a2b2	Bai_Yunnan_Xishuangbanna_C2b1a2b2	South_China	South_Corridor	Southern	Non_Sichuan	Low
case-0903_BB0_00	Published_SA_FN	Published	C2b1a2b2	Yes	Yes	No	Han	Yunnan	Han_Yunnan		25.0389	102.7183	25.0389	102.7183	1477	queried_opentopodata_aster30m	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Yunnan_C2b1a2b2	Han_Yunnan_C2b1a2b2	South_China	South_Corridor	Southern	Non_Sichuan	Low
E250102304_L01_8068	New_Yunnan	New	C2b1b1	Yes	Yes	No	Blang	Yunnan	Blang_Yunnan	Lincang	23.877	100.0871	25.0389	102.7183	1496	queried_opentopodata_aster30m	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Blang_Yunnan_Lincang_C2b1b1	Blang_Yunnan_Lincang_C2b1b1_1	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Low
E250102344_L01_8077	New_Yunnan	New	C2b1b1	Yes	Yes	No	Blang	Yunnan	Blang_Yunnan	Lincang	23.877	100.0871	25.0389	102.7183	1496	queried_opentopodata_aster30m	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Blang_Yunnan_Lincang_C2b1b1	Blang_Yunnan_Lincang_C2b1b1_2	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Low
E250102344_L01_8078	New_Yunnan	New	C2b1b1	Yes	Yes	No	Blang	Yunnan	Blang_Yunnan	Lincang	23.877	100.0871	25.0389	102.7183	1496	queried_opentopodata_aster30m	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Blang_Yunnan_Lincang_C2b1b1	Blang_Yunnan_Lincang_C2b1b1_3	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Low
E250102344_L01_8080	New_Yunnan	New	C2b1b1	Yes	Yes	No	Blang	Yunnan	Blang_Yunnan	Lincang	23.877	100.0871	25.0389	102.7183	1496	queried_opentopodata_aster30m	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Blang_Yunnan_Lincang_C2b1b1	Blang_Yunnan_Lincang_C2b1b1_4	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Low
E250102280_L01_8084	New_Yunnan	New	C2b1b1	Yes	Yes	No	Blang	Yunnan	Blang_Yunnan	Lincang	23.877	100.0871	25.0389	102.7183	1496	queried_opentopodata_aster30m	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Blang_Yunnan_Lincang_C2b1b1	Blang_Yunnan_Lincang_C2b1b1_5	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Low
E250102280_L01_8086	New_Yunnan	New	C2b1b1	Yes	Yes	No	Blang	Yunnan	Blang_Yunnan	Lincang	23.877	100.0871	25.0389	102.7183	1496	queried_opentopodata_aster30m	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Blang_Yunnan_Lincang_C2b1b1	Blang_Yunnan_Lincang_C2b1b1_6	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Low
E250102280_L01_8265	New_Yunnan	New	C2b1b1	Yes	Yes	No	Blang	Yunnan	Blang_Yunnan	Lincang	23.877	100.0871	25.0389	102.7183	1496	queried_opentopodata_aster30m	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Blang_Yunnan_Lincang_C2b1b1	Blang_Yunnan_Lincang_C2b1b1_7	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Low
E250102339_L01_8098	New_Yunnan	New	C2b1b1	Yes	Yes	No	Blang	Yunnan	Blang_Yunnan	Lincang	23.877	100.0871	25.0389	102.7183	1496	queried_opentopodata_aster30m	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Blang_Yunnan_Lincang_C2b1b1	Blang_Yunnan_Lincang_C2b1b1_8	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Low
E250102339_L01_8099	New_Yunnan	New	C2b1b1	Yes	Yes	No	Blang	Yunnan	Blang_Yunnan	Lincang	23.877	100.0871	25.0389	102.7183	1496	queried_opentopodata_aster30m	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Blang_Yunnan_Lincang_C2b1b1	Blang_Yunnan_Lincang_C2b1b1_9	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Low
E250102339_L01_8102	New_Yunnan	New	C2b1b1	Yes	Yes	No	Blang	Yunnan	Blang_Yunnan	Lincang	23.877	100.0871	25.0389	102.7183	1496	queried_opentopodata_aster30m	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Blang_Yunnan_Lincang_C2b1b1	Blang_Yunnan_Lincang_C2b1b1_10	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Low
E250102339_L01_8104	New_Yunnan	New	C2b1b1	Yes	Yes	No	Blang	Yunnan	Blang_Yunnan	Lincang	23.877	100.0871	25.0389	102.7183	1496	queried_opentopodata_aster30m	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Blang_Yunnan_Lincang_C2b1b1	Blang_Yunnan_Lincang_C2b1b1_11	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Low
E250102339_L01_8114	New_Yunnan	New	C2b1b1	Yes	Yes	No	Blang	Yunnan	Blang_Yunnan	Lincang	23.877	100.0871	25.0389	102.7183	1496	queried_opentopodata_aster30m	China	East_Asia	North_Austroasiatic	Austroasiatic	Austroasiatic	Blang_Yunnan_Lincang_C2b1b1	Blang_Yunnan_Lincang_C2b1b1_12	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Low
111-1886-7218	New_Cohort_YHC	New	C2b1b1	Yes	Yes	No	Han	Yunnan	Han_Yunnan	Qujing	25.49002	103.79625	25.0389	102.7183	1873	clean_city_level_metadata_20260626	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Yunnan_Qujing_C2b1b1	Han_Yunnan_Qujing_C2b1b1	South_China	South_Corridor	Southern	Non_Sichuan	Middle
111-1211-7586	New_Cohort_YHC	New	C2b1b1	Yes	Yes	No	Han	Yunnan	Han_Yunnan	Baoshan	25.114711	99.159162	25.0389	102.7183	1683	manual_prefecture_coordinate_fix_20260626_baoshan_yunnan	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Yunnan_Baoshan_C2b1b1	Han_Yunnan_Baoshan_C2b1b1	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Middle
023-0001-8855	New_Yunnan	New	C2b1b1	Yes	Yes	No	Lisu	Yunnan	Lisu_Yunnan	Lijiang	26.82	100.2367	25.0389	102.7183	2384	queried_opentopodata_aster30m	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Lisu_Yunnan_Lijiang_C2b1b1	Lisu_Yunnan_Lijiang_C2b1b1_1	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Middle
023-0001-8859	New_Yunnan	New	C2b1b1	Yes	Yes	No	Lisu	Yunnan	Lisu_Yunnan	Lijiang	26.82	100.2367	25.0389	102.7183	2384	queried_opentopodata_aster30m	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Lisu_Yunnan_Lijiang_C2b1b1	Lisu_Yunnan_Lijiang_C2b1b1_2	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Middle
023-0001-8860	New_Yunnan	New	C2b1b1	Yes	Yes	No	Lisu	Yunnan	Lisu_Yunnan	Lijiang	26.82	100.2367	25.0389	102.7183	2384	queried_opentopodata_aster30m	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Lisu_Yunnan_Lijiang_C2b1b1	Lisu_Yunnan_Lijiang_C2b1b1_3	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Middle
E250104246_L01_8117	New_Yunnan	New	C2b1b1	Yes	Yes	No	Pumi	Yunnan	Pumi_Yunnan	Nujiang	25.851	98.8577	25.0389	102.7183	861	queried_opentopodata_aster30m	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Pumi_Yunnan_Nujiang_C2b1b1	Pumi_Yunnan_Nujiang_C2b1b1	Zang_Yi_Corridor_Core	South_Corridor	Southern	Non_Sichuan	Low
111-1206-6945	New_Cohort_YHC	New	C2b1b1	Yes	Yes	No	Man	Yunnan	Man_Yunnan	Kunming	24.87966	102.83322	25.0389	102.7183	1928	clean_city_level_metadata_20260626	China	East_Asia	Altaic	Tungusic	Altaic	Man_Yunnan_Kunming_C2b1b1	Man_Yunnan_Kunming_C2b1b1	South_China	South_Corridor	Southern	Non_Sichuan	Middle
023-0000-2455	Published_SA_FN	Published	C2b1b1	Yes	Yes	No	Han	Yunnan	Han_Yunnan		25.0389	102.7183	25.0389	102.7183	1929	queried_opentopodata_aster30m	China	East_Asia	Sinitic	Sinitic	Sino_Tibetan	Han_Yunnan_C2b1b1	Han_Yunnan_C2b1b1	South_China	South_Corridor	Southern	Non_Sichuan	Middle
MPG-HNZ-147A	Published_Hani_LYF	Published	C2b1b1	Yes	Yes	No	Hani	Yunnan	Hani_Yunnan	Xishuangbanna	21.710946	101.298942	25.0389	102.7183	620	queried_opentopodata_aster30m	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Hani_Yunnan_Xishuangbanna_C2b1b1	Hani_Yunnan_Xishuangbanna_C2b1b1_1	South_China	South_Corridor	Southern	Non_Sichuan	Low
MPG-HNZ-144A	Published_Hani_LYF	Published	C2b1b1	Yes	Yes	No	Hani	Yunnan	Hani_Yunnan	Xishuangbanna	21.710946	101.298942	25.0389	102.7183	620	queried_opentopodata_aster30m	China	East_Asia	North_Tibeto_Burman	Tibeto_Burman	Sino_Tibetan	Hani_Yunnan_Xishuangbanna_C2b1b1	Hani_Yunnan_Xishuangbanna_C2b1b1_2	South_China	South_Corridor	Southern	Non_Sichuan	Low
