tip_name	owner_core_subtree_id	appearing_baseml_subtree_ids	roles
111-1931-4186	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-4230	core_subtree_0060	"[""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-4247	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
111-1931-4292	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-4346	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-4377	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1931-4407	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-4483	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-4490	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-4520	core_subtree_0034	"[""baseml_subtree_0034""]"	"[""core""]"
111-1931-4537	core_subtree_0034	"[""baseml_subtree_0034""]"	"[""core""]"
111-1931-4544	core_subtree_0049	"[""baseml_subtree_0045"", ""baseml_subtree_0049"", ""baseml_subtree_0088""]"	"[""anchor"", ""core"", ""anchor""]"
111-1931-4599	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-4605	core_subtree_0009	"[""baseml_subtree_0009""]"	"[""core""]"
111-1931-4629	core_subtree_0050	"[""baseml_subtree_0050""]"	"[""core""]"
111-1931-4667	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-4704	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-4711	core_subtree_0018	"[""baseml_subtree_0018""]"	"[""core""]"
111-1931-4735	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1931-4759	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-4766	core_subtree_0049	"[""baseml_subtree_0045"", ""baseml_subtree_0049"", ""baseml_subtree_0088""]"	"[""anchor"", ""core"", ""anchor""]"
111-1931-4810	core_subtree_0020	"[""baseml_subtree_0020""]"	"[""core""]"
111-1931-4834	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
111-1931-4865	core_subtree_0013	"[""baseml_subtree_0013""]"	"[""core""]"
111-1931-4872	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
111-1931-4919	core_subtree_0049	"[""baseml_subtree_0045"", ""baseml_subtree_0049"", ""baseml_subtree_0088""]"	"[""anchor"", ""core"", ""anchor""]"
111-1931-4940	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-5008	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-5022	core_subtree_0061	"[""baseml_subtree_0061""]"	"[""core""]"
111-1931-5039	core_subtree_0034	"[""baseml_subtree_0034""]"	"[""core""]"
111-1931-5053	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-5084	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1931-5114	core_subtree_0051	"[""baseml_subtree_0051""]"	"[""core""]"
111-1931-5169	core_subtree_0051	"[""baseml_subtree_0051""]"	"[""core""]"
111-1931-5176	core_subtree_0051	"[""baseml_subtree_0051""]"	"[""core""]"
111-1931-5183	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-5206	core_subtree_0019	"[""baseml_subtree_0015"", ""baseml_subtree_0016"", ""baseml_subtree_0019"", ""baseml_subtree_0022""]"	"[""anchor"", ""anchor"", ""core"", ""anchor""]"
111-1931-5251	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-5282	core_subtree_0050	"[""baseml_subtree_0050""]"	"[""core""]"
111-1931-5336	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-5343	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-5381	core_subtree_0041	"[""baseml_subtree_0041""]"	"[""core""]"
111-1931-5411	core_subtree_0061	"[""baseml_subtree_0061""]"	"[""core""]"
111-1931-5442	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-5497	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-5503	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1931-5527	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1931-5572	core_subtree_0064	"[""baseml_subtree_0064""]"	"[""core""]"
111-1931-5626	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-5664	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-5671	core_subtree_0018	"[""baseml_subtree_0018""]"	"[""core""]"
111-1931-5701	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-5718	core_subtree_0031	"[""baseml_subtree_0031"", ""baseml_subtree_0032"", ""baseml_subtree_0077"", ""baseml_subtree_0080""]"	"[""core"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-5725	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1931-5787	core_subtree_0061	"[""baseml_subtree_0061""]"	"[""core""]"
111-1931-5817	core_subtree_0050	"[""baseml_subtree_0050""]"	"[""core""]"
111-1931-5862	core_subtree_0049	"[""baseml_subtree_0045"", ""baseml_subtree_0049"", ""baseml_subtree_0088""]"	"[""anchor"", ""core"", ""anchor""]"
111-1931-5985	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-6005	core_subtree_0025	"[""baseml_subtree_0023"", ""baseml_subtree_0025"", ""baseml_subtree_0028"", ""baseml_subtree_0029"", ""baseml_subtree_0030"", ""baseml_subtree_0078""]"	"[""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-6012	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
111-1931-6029	core_subtree_0019	"[""baseml_subtree_0015"", ""baseml_subtree_0016"", ""baseml_subtree_0019"", ""baseml_subtree_0022""]"	"[""anchor"", ""anchor"", ""core"", ""anchor""]"
111-1931-6036	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
111-1931-6166	core_subtree_0028	"[""baseml_subtree_0028""]"	"[""core""]"
111-1931-6197	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-6210	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1931-6234	core_subtree_0034	"[""baseml_subtree_0034""]"	"[""core""]"
111-1931-6289	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-6302	core_subtree_0026	"[""baseml_subtree_0026""]"	"[""core""]"
111-1931-6333	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-6395	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-6401	core_subtree_0017	"[""baseml_subtree_0017""]"	"[""core""]"
111-1931-6456	core_subtree_0018	"[""baseml_subtree_0018""]"	"[""core""]"
111-1931-6463	core_subtree_0026	"[""baseml_subtree_0026""]"	"[""core""]"
111-1931-6470	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1931-6487	core_subtree_0057	"[""baseml_subtree_0057""]"	"[""core""]"
111-1931-6494	core_subtree_0035	"[""baseml_subtree_0035"", ""baseml_subtree_0037"", ""baseml_subtree_0038"", ""baseml_subtree_0082"", ""baseml_subtree_0087""]"	"[""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-6500	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
111-1931-6531	core_subtree_0052	"[""baseml_subtree_0052""]"	"[""core""]"
111-1931-6555	core_subtree_0052	"[""baseml_subtree_0052""]"	"[""core""]"
111-1931-6579	core_subtree_0041	"[""baseml_subtree_0041""]"	"[""core""]"
111-1931-6616	core_subtree_0053	"[""baseml_subtree_0053""]"	"[""core""]"
111-1931-6661	core_subtree_0061	"[""baseml_subtree_0061""]"	"[""core""]"
111-1931-6678	core_subtree_0057	"[""baseml_subtree_0057""]"	"[""core""]"
111-1931-6715	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
111-1931-6753	core_subtree_0050	"[""baseml_subtree_0050""]"	"[""core""]"
111-1931-6784	core_subtree_0026	"[""baseml_subtree_0026""]"	"[""core""]"
111-1931-6791	core_subtree_0050	"[""baseml_subtree_0050""]"	"[""core""]"
111-1931-6807	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1931-6838	core_subtree_0049	"[""baseml_subtree_0045"", ""baseml_subtree_0049"", ""baseml_subtree_0088""]"	"[""anchor"", ""core"", ""anchor""]"
111-1931-6852	core_subtree_0018	"[""baseml_subtree_0018""]"	"[""core""]"
111-1931-6869	core_subtree_0033	"[""baseml_subtree_0033""]"	"[""core""]"
111-1931-6876	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-6906	core_subtree_0050	"[""baseml_subtree_0050""]"	"[""core""]"
111-1931-6920	core_subtree_0049	"[""baseml_subtree_0045"", ""baseml_subtree_0049"", ""baseml_subtree_0088""]"	"[""anchor"", ""core"", ""anchor""]"
111-1931-6937	core_subtree_0020	"[""baseml_subtree_0020""]"	"[""core""]"
111-1931-6951	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
111-1931-6999	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1931-7071	core_subtree_0042	"[""baseml_subtree_0042""]"	"[""core""]"
111-1931-7088	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
111-1931-7095	core_subtree_0024	"[""baseml_subtree_0024""]"	"[""core""]"
111-1931-7156	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1931-7194	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-7231	core_subtree_0033	"[""baseml_subtree_0033""]"	"[""core""]"
111-1931-7255	core_subtree_0041	"[""baseml_subtree_0041""]"	"[""core""]"
111-1931-7279	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
111-1931-7323	core_subtree_0047	"[""baseml_subtree_0043"", ""baseml_subtree_0044"", ""baseml_subtree_0046"", ""baseml_subtree_0047"", ""baseml_subtree_0067"", ""baseml_subtree_0072"", ""baseml_subtree_0081"", ""baseml_subtree_0083"", ""baseml_subtree_0084""]"	"[""anchor"", ""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-7392	core_subtree_0061	"[""baseml_subtree_0061""]"	"[""core""]"
111-1931-7453	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-7460	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-7477	core_subtree_0021	"[""baseml_subtree_0021""]"	"[""core""]"
111-1931-7484	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1931-7507	core_subtree_0049	"[""baseml_subtree_0045"", ""baseml_subtree_0049"", ""baseml_subtree_0088""]"	"[""anchor"", ""core"", ""anchor""]"
111-1931-7514	core_subtree_0034	"[""baseml_subtree_0034""]"	"[""core""]"
111-1931-7545	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1931-7576	core_subtree_0041	"[""baseml_subtree_0041""]"	"[""core""]"
111-1931-7583	core_subtree_0061	"[""baseml_subtree_0061""]"	"[""core""]"
111-1931-7590	core_subtree_0041	"[""baseml_subtree_0041""]"	"[""core""]"
111-1931-7606	core_subtree_0018	"[""baseml_subtree_0018""]"	"[""core""]"
111-1931-7613	core_subtree_0049	"[""baseml_subtree_0045"", ""baseml_subtree_0049"", ""baseml_subtree_0088""]"	"[""anchor"", ""core"", ""anchor""]"
111-1931-7637	core_subtree_0019	"[""baseml_subtree_0015"", ""baseml_subtree_0016"", ""baseml_subtree_0019"", ""baseml_subtree_0022""]"	"[""anchor"", ""anchor"", ""core"", ""anchor""]"
111-1931-7675	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-7705	core_subtree_0060	"[""baseml_subtree_0058"", ""baseml_subtree_0059"", ""baseml_subtree_0060"", ""baseml_subtree_0062"", ""baseml_subtree_0063"", ""baseml_subtree_0064"", ""baseml_subtree_0068"", ""baseml_subtree_0070"", ""baseml_subtree_0071"", ""baseml_subtree_0074"", ""baseml_subtree_0079""]"	"[""anchor"", ""anchor"", ""core"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor"", ""anchor""]"
111-1931-7866	core_subtree_0017	"[""baseml_subtree_0017""]"	"[""core""]"
111-1931-7897	core_subtree_0019	"[""baseml_subtree_0015"", ""baseml_subtree_0016"", ""baseml_subtree_0019"", ""baseml_subtree_0022""]"	"[""anchor"", ""anchor"", ""core"", ""anchor""]"
111-1931-7910	core_subtree_0026	"[""baseml_subtree_0026""]"	"[""core""]"
111-1931-7958	core_subtree_0042	"[""baseml_subtree_0042""]"	"[""core""]"
111-1931-7965	core_subtree_0056	"[""baseml_subtree_0056""]"	"[""core""]"
111-1931-8030	core_subtree_0061	"[""baseml_subtree_0061""]"	"[""core""]"
111-1931-8054	core_subtree_0050	"[""baseml_subtree_0050""]"	"[""core""]"
111-1931-8061	core_subtree_0033	"[""baseml_subtree_0033""]"	"[""core""]"
111-1931-8115	core_subtree_0061	"[""baseml_subtree_0061""]"	"[""core""]"
