Sample	Grouping	Group
MPG-HNZ-087A	Corridor_and_key_regions	South_China
MPG-HNZ-087A	Corridor_NCS	Southern
MPG-HNZ-087A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-087A	Elevation_group	Low
MPG-HNZ-087A	Language	Tibeto_Burman
MPG-HNZ-086A	Corridor_and_key_regions	South_China
MPG-HNZ-086A	Corridor_NCS	Southern
MPG-HNZ-086A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-086A	Elevation_group	Low
MPG-HNZ-086A	Language	Tibeto_Burman
MPG-HNZ-085A	Corridor_and_key_regions	South_China
MPG-HNZ-085A	Corridor_NCS	Southern
MPG-HNZ-085A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-085A	Elevation_group	Low
MPG-HNZ-085A	Language	Tibeto_Burman
MPG-HNZ-084A	Corridor_and_key_regions	South_China
MPG-HNZ-084A	Corridor_NCS	Southern
MPG-HNZ-084A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-084A	Elevation_group	Low
MPG-HNZ-084A	Language	Tibeto_Burman
MPG-HNZ-083A	Corridor_and_key_regions	South_China
MPG-HNZ-083A	Corridor_NCS	Southern
MPG-HNZ-083A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-083A	Elevation_group	Low
MPG-HNZ-083A	Language	Tibeto_Burman
MPG-HNZ-082A	Corridor_and_key_regions	South_China
MPG-HNZ-082A	Corridor_NCS	Southern
MPG-HNZ-082A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-082A	Elevation_group	Low
MPG-HNZ-082A	Language	Tibeto_Burman
MPG-HNZ-081A	Corridor_and_key_regions	South_China
MPG-HNZ-081A	Corridor_NCS	Southern
MPG-HNZ-081A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-081A	Elevation_group	Low
MPG-HNZ-081A	Language	Tibeto_Burman
MPG-HNZ-080A	Corridor_and_key_regions	South_China
MPG-HNZ-080A	Corridor_NCS	Southern
MPG-HNZ-080A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-080A	Elevation_group	Low
MPG-HNZ-080A	Language	Tibeto_Burman
MPG-HNZ-079A	Corridor_and_key_regions	South_China
MPG-HNZ-079A	Corridor_NCS	Southern
MPG-HNZ-079A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-079A	Elevation_group	Low
MPG-HNZ-079A	Language	Tibeto_Burman
MPG-HNZ-078A	Corridor_and_key_regions	South_China
MPG-HNZ-078A	Corridor_NCS	Southern
MPG-HNZ-078A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-078A	Elevation_group	Low
MPG-HNZ-078A	Language	Tibeto_Burman
MPG-HNZ-077A	Corridor_and_key_regions	South_China
MPG-HNZ-077A	Corridor_NCS	Southern
MPG-HNZ-077A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-077A	Elevation_group	Low
MPG-HNZ-077A	Language	Tibeto_Burman
MPG-HNZ-076A	Corridor_and_key_regions	South_China
MPG-HNZ-076A	Corridor_NCS	Southern
MPG-HNZ-076A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-076A	Elevation_group	Low
MPG-HNZ-076A	Language	Tibeto_Burman
MPG-HNZ-074A	Corridor_and_key_regions	South_China
MPG-HNZ-074A	Corridor_NCS	Southern
MPG-HNZ-074A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-074A	Elevation_group	Low
MPG-HNZ-074A	Language	Tibeto_Burman
MPG-HNZ-073A	Corridor_and_key_regions	South_China
MPG-HNZ-073A	Corridor_NCS	Southern
MPG-HNZ-073A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-073A	Elevation_group	Low
MPG-HNZ-073A	Language	Tibeto_Burman
MPG-HNZ-072A	Corridor_and_key_regions	South_China
MPG-HNZ-072A	Corridor_NCS	Southern
MPG-HNZ-072A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-072A	Elevation_group	Low
MPG-HNZ-072A	Language	Tibeto_Burman
MPG-HNZ-071A	Corridor_and_key_regions	South_China
MPG-HNZ-071A	Corridor_NCS	Southern
MPG-HNZ-071A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-071A	Elevation_group	Low
MPG-HNZ-071A	Language	Tibeto_Burman
MPG-HNZ-070A	Corridor_and_key_regions	South_China
MPG-HNZ-070A	Corridor_NCS	Southern
MPG-HNZ-070A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-070A	Elevation_group	Low
MPG-HNZ-070A	Language	Tibeto_Burman
MPG-HNZ-069A	Corridor_and_key_regions	South_China
MPG-HNZ-069A	Corridor_NCS	Southern
MPG-HNZ-069A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-069A	Elevation_group	Low
MPG-HNZ-069A	Language	Tibeto_Burman
MPG-HNZ-068A	Corridor_and_key_regions	South_China
MPG-HNZ-068A	Corridor_NCS	Southern
MPG-HNZ-068A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-068A	Elevation_group	Low
MPG-HNZ-068A	Language	Tibeto_Burman
MPG-HNZ-067A	Corridor_and_key_regions	South_China
MPG-HNZ-067A	Corridor_NCS	Southern
MPG-HNZ-067A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-067A	Elevation_group	Low
MPG-HNZ-067A	Language	Tibeto_Burman
MPG-HNZ-065A	Corridor_and_key_regions	South_China
MPG-HNZ-065A	Corridor_NCS	Southern
MPG-HNZ-065A	Sichuan_geographic_regions	Non_Sichuan
MPG-HNZ-065A	Elevation_group	Low
MPG-HNZ-065A	Language	Tibeto_Burman
HGDP01321	Corridor_and_key_regions	South_China
HGDP01321	Corridor_NCS	Southern
HGDP01321	Sichuan_geographic_regions	Non_Sichuan
HGDP01321	Elevation_group	Low
HGDP01321	Language	Tibeto_Burman
HGDP01317	Corridor_and_key_regions	South_China
HGDP01317	Corridor_NCS	Southern
HGDP01317	Sichuan_geographic_regions	Non_Sichuan
HGDP01317	Elevation_group	Low
HGDP01317	Language	Tibeto_Burman
HGDP01322	Corridor_and_key_regions	South_China
HGDP01322	Corridor_NCS	Southern
HGDP01322	Sichuan_geographic_regions	Non_Sichuan
HGDP01322	Elevation_group	Low
HGDP01322	Language	Tibeto_Burman
HGDP01318	Corridor_and_key_regions	South_China
HGDP01318	Corridor_NCS	Southern
HGDP01318	Sichuan_geographic_regions	Non_Sichuan
HGDP01318	Elevation_group	Low
HGDP01318	Language	Tibeto_Burman
023-0000-2450	Corridor_and_key_regions	South_China
023-0000-2450	Corridor_NCS	Southern
023-0000-2450	Sichuan_geographic_regions	Non_Sichuan
023-0000-2450	Elevation_group	Middle
023-0000-2450	Language	Tibeto_Burman
111-1332-5225	Corridor_and_key_regions	Zang_Yi_Corridor_Core
111-1332-5225	Corridor_NCS	Southern
111-1332-5225	Sichuan_geographic_regions	Non_Sichuan
111-1332-5225	Elevation_group	Low
111-1332-5225	Language	Tibeto_Burman
023-0000-2460	Corridor_and_key_regions	South_China
023-0000-2460	Corridor_NCS	Southern
023-0000-2460	Sichuan_geographic_regions	Non_Sichuan
023-0000-2460	Elevation_group	Middle
023-0000-2460	Language	Tibeto_Burman
GSRD009312A01_BB0_01	Corridor_and_key_regions	Corridor_Periphery
GSRD009312A01_BB0_01	Corridor_NCS	Southern
GSRD009312A01_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD009312A01_BB0_01	Elevation_group	Middle
GSRD009312A01_BB0_01	Language	Tibeto_Burman
023-0000-2522	Corridor_and_key_regions	Zang_Yi_Corridor_Core
023-0000-2522	Corridor_NCS	Southern
023-0000-2522	Sichuan_geographic_regions	Non_Sichuan
023-0000-2522	Elevation_group	Low
023-0000-2522	Language	Tibeto_Burman
023-0000-2446	Corridor_and_key_regions	South_China
023-0000-2446	Corridor_NCS	Southern
023-0000-2446	Sichuan_geographic_regions	Non_Sichuan
023-0000-2446	Elevation_group	Low
023-0000-2446	Language	Tibeto_Burman
023-0000-2459	Corridor_and_key_regions	South_China
023-0000-2459	Corridor_NCS	Southern
023-0000-2459	Sichuan_geographic_regions	Non_Sichuan
023-0000-2459	Elevation_group	Low
023-0000-2459	Language	Tibeto_Burman
023-0000-2461	Corridor_and_key_regions	South_China
023-0000-2461	Corridor_NCS	Southern
023-0000-2461	Sichuan_geographic_regions	Non_Sichuan
023-0000-2461	Elevation_group	Low
023-0000-2461	Language	Tibeto_Burman
023-0000-2464	Corridor_and_key_regions	South_China
023-0000-2464	Corridor_NCS	Southern
023-0000-2464	Sichuan_geographic_regions	Non_Sichuan
023-0000-2464	Elevation_group	Low
023-0000-2464	Language	Tibeto_Burman
023-0000-2465	Corridor_and_key_regions	South_China
023-0000-2465	Corridor_NCS	Southern
023-0000-2465	Sichuan_geographic_regions	Non_Sichuan
023-0000-2465	Elevation_group	Low
023-0000-2465	Language	Tibeto_Burman
023-0000-2488	Corridor_and_key_regions	South_China
023-0000-2488	Corridor_NCS	Southern
023-0000-2488	Sichuan_geographic_regions	Non_Sichuan
023-0000-2488	Elevation_group	Low
023-0000-2488	Language	Tibeto_Burman
023-0000-2526	Corridor_and_key_regions	South_China
023-0000-2526	Corridor_NCS	Southern
023-0000-2526	Sichuan_geographic_regions	Non_Sichuan
023-0000-2526	Elevation_group	Low
023-0000-2526	Language	Tibeto_Burman
023-0000-2528	Corridor_and_key_regions	South_China
023-0000-2528	Corridor_NCS	Southern
023-0000-2528	Sichuan_geographic_regions	Non_Sichuan
023-0000-2528	Elevation_group	Low
023-0000-2528	Language	Tibeto_Burman
023-0000-2550	Corridor_and_key_regions	South_China
023-0000-2550	Corridor_NCS	Southern
023-0000-2550	Sichuan_geographic_regions	Non_Sichuan
023-0000-2550	Elevation_group	Low
023-0000-2550	Language	Tibeto_Burman
023-0000-2551	Corridor_and_key_regions	South_China
023-0000-2551	Corridor_NCS	Southern
023-0000-2551	Sichuan_geographic_regions	Non_Sichuan
023-0000-2551	Elevation_group	Low
023-0000-2551	Language	Tibeto_Burman
023-0000-2473	Corridor_and_key_regions	South_China
023-0000-2473	Corridor_NCS	Southern
023-0000-2473	Sichuan_geographic_regions	Non_Sichuan
023-0000-2473	Elevation_group	Low
023-0000-2473	Language	Tibeto_Burman
023-0000-2519	Corridor_and_key_regions	Zang_Yi_Corridor_Core
023-0000-2519	Corridor_NCS	Southern
023-0000-2519	Sichuan_geographic_regions	Non_Sichuan
023-0000-2519	Elevation_group	Low
023-0000-2519	Language	Tibeto_Burman
023-0000-2495	Corridor_and_key_regions	Corridor_Periphery
023-0000-2495	Corridor_NCS	Southern
023-0000-2495	Sichuan_geographic_regions	Non_Sichuan
023-0000-2495	Elevation_group	Middle
023-0000-2495	Language	Tibeto_Burman
023-0000-2516	Corridor_and_key_regions	Corridor_Periphery
023-0000-2516	Corridor_NCS	Southern
023-0000-2516	Sichuan_geographic_regions	Non_Sichuan
023-0000-2516	Elevation_group	Middle
023-0000-2516	Language	Tibeto_Burman
023-0000-2539	Corridor_and_key_regions	Corridor_Periphery
023-0000-2539	Corridor_NCS	Southern
023-0000-2539	Sichuan_geographic_regions	Non_Sichuan
023-0000-2539	Elevation_group	Middle
023-0000-2539	Language	Tibeto_Burman
023-0000-2542	Corridor_and_key_regions	Corridor_Periphery
023-0000-2542	Corridor_NCS	Southern
023-0000-2542	Sichuan_geographic_regions	Non_Sichuan
023-0000-2542	Elevation_group	Middle
023-0000-2542	Language	Tibeto_Burman
023-0000-2457	Corridor_and_key_regions	South_China
023-0000-2457	Corridor_NCS	Southern
023-0000-2457	Sichuan_geographic_regions	Non_Sichuan
023-0000-2457	Elevation_group	Middle
023-0000-2457	Language	Tibeto_Burman
023-0000-2471	Corridor_and_key_regions	South_China
023-0000-2471	Corridor_NCS	Southern
023-0000-2471	Sichuan_geographic_regions	Non_Sichuan
023-0000-2471	Elevation_group	Middle
023-0000-2471	Language	Tibeto_Burman
023-0000-2476	Corridor_and_key_regions	South_China
023-0000-2476	Corridor_NCS	Southern
023-0000-2476	Sichuan_geographic_regions	Non_Sichuan
023-0000-2476	Elevation_group	Middle
023-0000-2476	Language	Tibeto_Burman
023-0000-2487	Corridor_and_key_regions	South_China
023-0000-2487	Corridor_NCS	Southern
023-0000-2487	Sichuan_geographic_regions	Non_Sichuan
023-0000-2487	Elevation_group	Middle
023-0000-2487	Language	Tibeto_Burman
023-0000-2494	Corridor_and_key_regions	South_China
023-0000-2494	Corridor_NCS	Southern
023-0000-2494	Sichuan_geographic_regions	Non_Sichuan
023-0000-2494	Elevation_group	Middle
023-0000-2494	Language	Tibeto_Burman
023-0000-2544	Corridor_and_key_regions	South_China
023-0000-2544	Corridor_NCS	Southern
023-0000-2544	Sichuan_geographic_regions	Non_Sichuan
023-0000-2544	Elevation_group	Middle
023-0000-2544	Language	Tibeto_Burman
023-0000-2443	Corridor_and_key_regions	Corridor_Periphery
023-0000-2443	Corridor_NCS	Southern
023-0000-2443	Sichuan_geographic_regions	Non_Sichuan
023-0000-2443	Elevation_group	Middle
023-0000-2443	Language	Tibeto_Burman
023-0000-2447	Corridor_and_key_regions	Corridor_Periphery
023-0000-2447	Corridor_NCS	Southern
023-0000-2447	Sichuan_geographic_regions	Non_Sichuan
023-0000-2447	Elevation_group	Middle
023-0000-2447	Language	Tibeto_Burman
023-0000-2468	Corridor_and_key_regions	Corridor_Periphery
023-0000-2468	Corridor_NCS	Southern
023-0000-2468	Sichuan_geographic_regions	Non_Sichuan
023-0000-2468	Elevation_group	Middle
023-0000-2468	Language	Tibeto_Burman
023-0000-2530	Corridor_and_key_regions	Corridor_Periphery
023-0000-2530	Corridor_NCS	Southern
023-0000-2530	Sichuan_geographic_regions	Non_Sichuan
023-0000-2530	Elevation_group	Middle
023-0000-2530	Language	Tibeto_Burman
023-0000-2486	Corridor_and_key_regions	South_China
023-0000-2486	Corridor_NCS	Southern
023-0000-2486	Sichuan_geographic_regions	Non_Sichuan
023-0000-2486	Elevation_group	Middle
023-0000-2486	Language	Tibeto_Burman
023-0000-2507	Corridor_and_key_regions	South_China
023-0000-2507	Corridor_NCS	Southern
023-0000-2507	Sichuan_geographic_regions	Non_Sichuan
023-0000-2507	Elevation_group	Middle
023-0000-2507	Language	Tibeto_Burman
YN-540_BB0_00	Corridor_and_key_regions	Zang_Yi_Corridor_Core
YN-540_BB0_00	Corridor_NCS	Southern
YN-540_BB0_00	Sichuan_geographic_regions	Non_Sichuan
YN-540_BB0_00	Elevation_group	Low
YN-540_BB0_00	Language	Tibeto_Burman
YN-552_BB0_00	Corridor_and_key_regions	Zang_Yi_Corridor_Core
YN-552_BB0_00	Corridor_NCS	Southern
YN-552_BB0_00	Sichuan_geographic_regions	Non_Sichuan
YN-552_BB0_00	Elevation_group	Low
YN-552_BB0_00	Language	Tibeto_Burman
YN-555_BB1_01	Corridor_and_key_regions	South_China
YN-555_BB1_01	Corridor_NCS	Southern
YN-555_BB1_01	Sichuan_geographic_regions	Non_Sichuan
YN-555_BB1_01	Elevation_group	Low
YN-555_BB1_01	Language	Tibeto_Burman
GSRD010693A01_BB0_01	Corridor_and_key_regions	South_China
GSRD010693A01_BB0_01	Corridor_NCS	Southern
GSRD010693A01_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD010693A01_BB0_01	Elevation_group	Low
GSRD010693A01_BB0_01	Language	Tibeto_Burman
GSRD010693A00_BB0_01	Corridor_and_key_regions	Corridor_Periphery
GSRD010693A00_BB0_01	Corridor_NCS	Southern
GSRD010693A00_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD010693A00_BB0_01	Elevation_group	Low
GSRD010693A00_BB0_01	Language	Tibeto_Burman
YN-501_BB0_00	Corridor_and_key_regions	South_China
YN-501_BB0_00	Corridor_NCS	Southern
YN-501_BB0_00	Sichuan_geographic_regions	Non_Sichuan
YN-501_BB0_00	Elevation_group	Low
YN-501_BB0_00	Language	Tibeto_Burman
YN-493_BB0_00	Corridor_and_key_regions	Corridor_Periphery
YN-493_BB0_00	Corridor_NCS	Southern
YN-493_BB0_00	Sichuan_geographic_regions	Non_Sichuan
YN-493_BB0_00	Elevation_group	Middle
YN-493_BB0_00	Language	Tibeto_Burman
YN-072_BB0_00	Corridor_and_key_regions	Zang_Yi_Corridor_Core
YN-072_BB0_00	Corridor_NCS	Southern
YN-072_BB0_00	Sichuan_geographic_regions	Non_Sichuan
YN-072_BB0_00	Elevation_group	Middle
YN-072_BB0_00	Language	Tibeto_Burman
111-1310-1805	Corridor_and_key_regions	Zang_Yi_Corridor_Core
111-1310-1805	Corridor_NCS	Southern
111-1310-1805	Sichuan_geographic_regions	Non_Sichuan
111-1310-1805	Elevation_group	Middle
111-1310-1805	Language	Tibeto_Burman
GSRD009312A00_BB0_01	Corridor_and_key_regions	Corridor_Periphery
GSRD009312A00_BB0_01	Corridor_NCS	Southern
GSRD009312A00_BB0_01	Sichuan_geographic_regions	Non_Sichuan
GSRD009312A00_BB0_01	Elevation_group	Middle
GSRD009312A00_BB0_01	Language	Tibeto_Burman
111-1885-7578	Corridor_and_key_regions	South_China
111-1885-7578	Corridor_NCS	Southern
111-1885-7578	Sichuan_geographic_regions	Non_Sichuan
111-1885-7578	Elevation_group	Middle
111-1885-7578	Language	Sinitic
111-1894-9143	Corridor_and_key_regions	South_China
111-1894-9143	Corridor_NCS	Southern
111-1894-9143	Sichuan_geographic_regions	Non_Sichuan
111-1894-9143	Elevation_group	Middle
111-1894-9143	Language	Sinitic
YN-421_BB0_00	Corridor_and_key_regions	South_China
YN-421_BB0_00	Corridor_NCS	Southern
YN-421_BB0_00	Sichuan_geographic_regions	Non_Sichuan
YN-421_BB0_00	Elevation_group	Middle
YN-421_BB0_00	Language	Sinitic
023-0001-8769	Corridor_and_key_regions	Zang_Yi_Corridor_Core
023-0001-8769	Corridor_NCS	Southern
023-0001-8769	Sichuan_geographic_regions	Non_Sichuan
023-0001-8769	Elevation_group	Middle
023-0001-8769	Language	Tibeto_Burman
023-0001-8885	Corridor_and_key_regions	Zang_Yi_Corridor_Core
023-0001-8885	Corridor_NCS	Southern
023-0001-8885	Sichuan_geographic_regions	Non_Sichuan
023-0001-8885	Elevation_group	High
023-0001-8885	Language	Tibeto_Burman
YN-610_BB0_00	Corridor_and_key_regions	Zang_Yi_Corridor_Core
YN-610_BB0_00	Corridor_NCS	Southern
YN-610_BB0_00	Sichuan_geographic_regions	Non_Sichuan
YN-610_BB0_00	Elevation_group	Middle
YN-610_BB0_00	Language	Tibeto_Burman
YN-576_BB0_00	Corridor_and_key_regions	Corridor_Periphery
YN-576_BB0_00	Corridor_NCS	Southern
YN-576_BB0_00	Sichuan_geographic_regions	Non_Sichuan
YN-576_BB0_00	Elevation_group	Middle
YN-576_BB0_00	Language	Tibeto_Burman
GSRD010026A01_BB1_01	Corridor_and_key_regions	South_China
GSRD010026A01_BB1_01	Corridor_NCS	Southern
GSRD010026A01_BB1_01	Sichuan_geographic_regions	Non_Sichuan
GSRD010026A01_BB1_01	Elevation_group	Middle
GSRD010026A01_BB1_01	Language	Sinitic
111-1913-6627	Corridor_and_key_regions	South_China
111-1913-6627	Corridor_NCS	Southern
111-1913-6627	Sichuan_geographic_regions	Non_Sichuan
111-1913-6627	Elevation_group	Middle
111-1913-6627	Language	Sinitic
E250102344_L01_8072	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250102344_L01_8072	Corridor_NCS	Southern
E250102344_L01_8072	Sichuan_geographic_regions	Non_Sichuan
E250102344_L01_8072	Elevation_group	Low
E250102344_L01_8072	Language	Austroasiatic
111-1816-1507	Corridor_and_key_regions	Zang_Yi_Corridor_Core
111-1816-1507	Corridor_NCS	Southern
111-1816-1507	Sichuan_geographic_regions	Non_Sichuan
111-1816-1507	Elevation_group	Middle
111-1816-1507	Language	Sinitic
111-1823-5390	Corridor_and_key_regions	South_China
111-1823-5390	Corridor_NCS	Southern
111-1823-5390	Sichuan_geographic_regions	Non_Sichuan
111-1823-5390	Elevation_group	Middle
111-1823-5390	Language	Sinitic
111-1912-1005	Corridor_and_key_regions	Zang_Yi_Corridor_Core
111-1912-1005	Corridor_NCS	Southern
111-1912-1005	Sichuan_geographic_regions	Non_Sichuan
111-1912-1005	Elevation_group	Middle
111-1912-1005	Language	Tibeto_Burman
111-1766-0308	Corridor_and_key_regions	South_China
111-1766-0308	Corridor_NCS	Southern
111-1766-0308	Sichuan_geographic_regions	Non_Sichuan
111-1766-0308	Elevation_group	Middle
111-1766-0308	Language	Sinitic
023-0001-8961	Corridor_and_key_regions	Zang_Yi_Corridor_Core
023-0001-8961	Corridor_NCS	Southern
023-0001-8961	Sichuan_geographic_regions	Non_Sichuan
023-0001-8961	Elevation_group	Low
023-0001-8961	Language	Austroasiatic
111-1859-3728	Corridor_and_key_regions	South_China
111-1859-3728	Corridor_NCS	Southern
111-1859-3728	Sichuan_geographic_regions	Non_Sichuan
111-1859-3728	Elevation_group	Middle
111-1859-3728	Language	Sinitic
023-0001-8726	Corridor_and_key_regions	South_China
023-0001-8726	Corridor_NCS	Southern
023-0001-8726	Sichuan_geographic_regions	Non_Sichuan
023-0001-8726	Elevation_group	Low
023-0001-8726	Language	Tibeto_Burman
023-0001-8728	Corridor_and_key_regions	South_China
023-0001-8728	Corridor_NCS	Southern
023-0001-8728	Sichuan_geographic_regions	Non_Sichuan
023-0001-8728	Elevation_group	Low
023-0001-8728	Language	Tibeto_Burman
E250104293_L01_8041	Corridor_and_key_regions	Zang_Yi_Corridor_Core
E250104293_L01_8041	Corridor_NCS	Southern
E250104293_L01_8041	Sichuan_geographic_regions	Non_Sichuan
E250104293_L01_8041	Elevation_group	Middle
E250104293_L01_8041	Language	Tibeto_Burman
023-0000-2524	Corridor_and_key_regions	South_China
023-0000-2524	Corridor_NCS	Southern
023-0000-2524	Sichuan_geographic_regions	Non_Sichuan
023-0000-2524	Elevation_group	Middle
