source_file	reference	literature_method	haplogroup	n_literature	literature_age_kya	literature_ci95_lower_kya	literature_ci95_upper_kya	literature_sd_kya	literature_period
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11a1a1		11.46	4.87	18.3		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11a1a1		10.19	6.07	14.41		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11a1a1a		9.74	3.01	16.74		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11a1a1a		8.84	3.9	13.93		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11a1a1a1		4.63	2.38	6.91		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11a1a1a1		4.86	2.07	7.7		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11a1a2		4.55	1.17	8.02		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11a1a2		4.36	0.15	8.69		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11a2		5.22	1.03	9.52		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11a2		5.86	0.0	13.42		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11a3		8.97	2.3	15.92		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11a3		14.7	6.71	23.02		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11a3a		1.93	0.0	4.16		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11a3a		3.86	0.0	9.81		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11a4		6.7	1.66	11.89		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11a4		8.84	2.08	15.88		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11a4a		5.98	2.08	9.97		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11a4a		5.92	1.55	10.42		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11a4a1		2.59	0.0	5.57		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11a4a1		2.32	0.0	5.23		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b		18.07	12.83	23.45		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b		19.31	13.69	25.08		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b1		16.04	11.15	21.05		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b1		17.89	12.19	23.76		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b1a'd		13.83	6.82	21.12		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b1a'd		16.09	7.67	24.88		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b1a		10.44	4.99	16.06		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b1a		13.31	5.64	21.32		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b1a1		7.27	3.92	10.69		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b1a1		8.97	3.17	14.97		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b1a1a		7.55	2.82	12.42		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b1a1a		5.48	1.6	9.46		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b1a2		4.33	0.0	8.96		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b1a2		5.8	0.0	12.84		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b1d		2.59	0.0	6.24		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b1d		2.44	0.0	6.97		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b1b		13.27	8.46	18.2		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b1b		15.69	10.43	21.1		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b1b1		9.4	4.24	14.71		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b1b1		13.25	7.3	19.38		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b1b1a		3.63	0.58	6.75		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b1b1a		5.11	0.0	12.12		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b1b2		5.88	0.59	11.35		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b1b2		8.46	1.6	15.61		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b1b3		3.46	0.52	6.45		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b1b3		4.11	0.62	7.68		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b1b4		4.33	0.34	8.43		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b1b4		3.92	0.08	7.87		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b1b4a		1.93	0.0	4.16		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b1b4a		2.26	0.0	5.91		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b1c		12.29	4.15	20.81		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b1c		13.77	6.2	21.66		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b1c1		7.26	3.08	11.55		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b1c1		7.0	2.35	11.78		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b1c1a		4.95	1.51	8.47		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b1c1a		4.92	1.65	8.26		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b1c1b		4.69	0.99	8.47		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b1c1b		4.67	0.57	8.88		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b2'3'4		15.95	9.97	22.13		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b2'3'4		16.02	8.73	23.59		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b2		14.17	7.18	21.42		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b2		13.71	7.0	20.66		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b2a		9.93	3.37	16.74		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b2a		7.69	2.54	13.01		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b2a1		3.9	0.0	8.42		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b2a1		3.55	0.0	7.73		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b3		4.33	0.0	8.96		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b3		4.05	0.0	15.52		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b3a		2.59	0.0	6.24		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b3a		2.19	0.0	6.46		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b4		5.22	0.1	10.5		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b4		5.36	0.0	11.36		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b5		11.99	3.84	20.51		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b5		15.82	8.41	23.52		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b5a		4.33	0.0	8.96		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b5a		5.36	0.0	13.02		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b6		5.22	0.1	10.5		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b6		8.91	0.0	21.09		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11b7		4.33	0.0	8.96		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11b7		6.93	0.0	18.72		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11c		11.16	5.36	17.15		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11c		11.62	0.0	28.75		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	R11c1		8.28	3.22	13.49		
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	R11c1		8.65	0.0	20.28		
