source_file	reference	literature_method	haplogroup	n_literature	literature_age_kya	literature_ci95_lower_kya	literature_ci95_upper_kya	literature_sd_kya	literature_period	matched_in_project	project_n_samples	project_confidence	project_calibration_method	project_rho_age_kya	project_rho_ci95_lower_kya	project_rho_ci95_upper_kya	project_ml_age_kya	project_ml_ci95_lower_kya	project_ml_ci95_upper_kya	diff_lit_minus_project_rho_kya	diff_lit_minus_project_ml_kya	abs_diff_vs_rho_kya	abs_diff_vs_ml_kya	rel_diff_vs_rho_pct	rel_diff_vs_ml_pct	nearest_project_method	min_abs_diff_to_project_kya	overlap_with_project_rho_ci95	overlap_with_project_ml_ci95	interval_reasonable_flag	large_difference_flag
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a1h3		3.32	0.0	7.73			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a1h4		4.69	0.47	9.02			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a1h4		4.87	0.0	9.9			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a1h4a		3.46	0.07	6.92			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a1h4a		2.81	0.0	8.93			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a1h5a		1.29	0.0	3.09			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a1h5a		1.85	0.0	8.16			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a1l		11.3	5.69	17.08			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a1l		9.18	5.97	12.45			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a1l1		2.59	0.0	5.3			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a1l1		2.13	0.0	5.6			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a1l2		5.75	1.26	10.36			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a1l2		4.18	0.74	7.69			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a1l2a		5.22	0.39	10.19			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a1l2a		3.21	0.01	6.48			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a1o1		10.5	3.81	17.46			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a1o1		6.89	2.06	11.87			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a1o1a		8.13	2.81	13.61			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a1o1a		5.9	0.23	11.79			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a1o1a1'2		6.25	2.04	10.57			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a1o1a1'2		4.98	1.63	8.4			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a1o1a1		3.06	0.94	5.21			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a1o1a1		3.32	0.67	6.02			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a1o1a2		4.46	0.88	8.12			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a1o1a2		3.78	0.9	6.71			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a1o1a2a		4.55	1.17	8.02			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a1o1a2a		2.98	0.33	5.68			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a1u1		1.93	0.0	4.16			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a1u1		3.38	0.0	7.91			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a1u2		5.22	0.1	10.5			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a1u2		5.62	0.0	12.9			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a1v1		1.29	0.0	3.09			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a1v1		1.62	0.0	5.53			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a1w1		5.22	0.1	10.5			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a1w1		4.98	0.0	11.3			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a1z1		8.79	2.77	15.04			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a1z1		7.53	0.04	15.38			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a1z2		7.89	2.98	12.95			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a1z2		7.42	2.35	12.65			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a1z2a		7.0	0.57	13.68			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a1z2a		5.33	0.0	11.55			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a2b		7.89	1.9	14.1			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a2b		8.24	0.71	16.12			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7b1a2b1		3.24	0.0	6.67			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7b1a2b1		3.32	0.0	6.82			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7c1a1a1b		4.33	0.0	8.96			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7c1a1a1b		5.44	0.0	11.78			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7c1a1a1c		5.66	0.75	10.73			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7c1a1a1c		6.14	1.66	10.74			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7c1a1a1c1		2.59	0.32	4.89			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7c1a1a1c1		2.92	0.0	6.3			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7c1a1b2		4.59	3.01	6.17			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7c1a1b2		5.33	3.08	7.6			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7c1a2		11.86	5.79	18.14			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7c1a2		12.09	5.18	19.28			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7c1a2a1b		6.1	0.0	12.51			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7c1a2a1b		4.24	0.03	8.56			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7c1a2b		3.75	1.55	5.98			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7c1a2b		4.18	0.85	7.58			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7c1a3a3		5.22	0.1	10.5			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7c1a3a3		4.24	0.0	9.95			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7c1a3b		5.79	3.6	8.01			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7c1a3b		7.42	4.24	10.65			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7c1a3b1		3.46	0.0	7.71			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7c1a3b1		4.41	0.2	8.73			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7c1a3b2		5.88	0.91	11.02			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7c1a3b2		5.9	1.1	10.86			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7c1a3b2a		3.46	0.07	6.92			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7c1a3b2a		2.92	0.06	5.84			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7c1a3b3		1.72	0.03	3.42			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7c1a3b3		2.02	0.0	4.47			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	rho_based	M7c1a3b4		2.96	0.44	5.52			no																					
以往研究-3.tsv	MtDNA genomes reveal relaxed purifying selection during human population expansion after the Last Glacial Maximum	ML	M7c1a3b4		3.38	0.0	7.56			no																					
